chr	start	end	size	gene	D09-468	D12-880	D12-881	D12-928	D13-708	D13-944	D14-0589	D15-0055	D15-1048	D15-1050	D15-1762	D15-1768	D16-0208	D16-0298	D17-0918	D18-0051	D18-0870	D18-1122	D18-1921	D19-0714	D19-0823	D19-0824	D19-0825	D19-1647	D19-1648	D19-1649	D20-0414	D20-0418	D20-0819	D20-1019	D20-1040	D21-0013	D21-0023	D21-0024	D21-0068	D21-0069	D21-0074	D21-0075	D21-0076	D21-0077	D21-0078	D21-0079	D21-0083	D21-0084	D21-0085	D21-0091	D22-0006	D22-0007	D22-0008	D22-0015	D22-0017	D22-0018	D22-0049	D22-0050	D22-0056	D22-0060	D22-0074	D22-0075	D22-0080	D22-0081	D22-0082	D22-0088	D22-0089	D22-0109	D22-0110	D22-0119	D22-0159	D22-0161	D22-0162	D22-0170	D23-0058	D23-0059	D23-0060	DGS-20-210
chr19	35292124	35313807	21683	MAG	54.57	24.63	33.44	28.50	35.19	30.64	28.61	50.41	49.43	48.21	44.40	57.19	35.54	41.56	36.22	31.06	32.47	29.40	33.41	34.32	33.11	31.74	41.73	36.31	39.82	37.65	35.19	45.49	50.43	25.38	31.14	32.81	41.01	36.17	34.14	42.15	36.44	32.90	55.47	36.20	44.33	41.30	27.53	29.75	36.36	27.48	42.54	49.22	31.82	49.26	39.91	50.46	27.39	27.35	31.79	29.77	30.32	30.64	28.86	33.98	33.67	30.74	36.85	41.84	40.04	36.29	35.90	34.23	35.47	34.62	45.18	41.83	41.70	47.68
chr19	35648322	35658782	10460	COX6B1	58.21	21.58	30.99	23.40	35.46	30.87	25.48	52.33	46.98	49.41	47.79	60.64	41.54	45.38	41.14	33.22	36.11	32.55	36.39	34.88	33.62	32.85	44.07	37.91	41.12	40.11	33.84	41.57	50.62	30.00	34.60	35.89	40.98	36.97	34.98	44.95	37.58	35.67	55.53	34.72	44.31	45.67	32.46	36.84	38.23	30.32	42.72	55.28	37.93	50.05	39.84	50.30	30.24	30.18	33.55	30.60	34.25	32.89	32.57	37.06	36.48	37.11	41.30	44.86	42.71	40.17	40.09	38.93	41.99	34.97	47.21	45.64	41.32	45.30
chr19	35717972	35738880	20908	KMT2B	53.61	26.63	36.74	29.02	34.74	28.53	29.07	53.78	50.27	49.58	45.61	58.61	36.16	41.01	35.22	30.57	33.57	27.68	32.59	34.23	35.11	33.19	43.75	35.10	40.89	39.92	35.79	46.14	51.20	25.04	30.60	35.33	44.12	35.71	35.55	46.10	36.66	32.48	51.69	33.71	41.16	43.20	28.25	29.49	35.59	25.48	44.34	47.52	33.27	56.12	43.89	52.50	28.25	29.27	32.41	31.32	28.41	30.25	30.12	34.36	36.12	31.75	37.35	40.24	37.54	35.77	34.33	32.74	34.38	32.60	44.29	41.29	40.11	53.09
chr19	35995187	35996312	1125	SDHAF1	54.25	32.90	39.38	29.67	35.37	29.30	28.64	62.38	56.22	61.83	50.15	68.81	42.83	46.58	37.51	30.14	35.73	32.68	32.40	38.14	35.64	36.21	45.33	42.11	44.81	39.26	35.68	51.98	48.67	24.75	27.17	35.96	50.69	41.49	39.13	52.36	41.34	35.40	49.22	35.60	48.08	44.14	30.11	32.78	32.38	27.02	43.49	48.42	26.96	61.67	46.99	60.85	30.52	31.37	33.14	34.03	26.32	33.18	28.51	30.92	32.95	28.84	37.37	41.08	33.53	31.04	30.05	36.80	31.37	30.73	45.96	47.52	41.74	58.91
chr19	38433690	38595273	161583	RYR1	53.53	23.23	32.73	26.52	33.84	28.32	27.17	51.34	47.77	48.17	44.01	58.69	38.20	41.12	38.21	31.82	33.20	29.85	32.83	33.17	33.72	32.25	43.82	35.94	40.00	38.04	34.72	42.70	50.50	27.19	31.69	33.74	40.41	35.80	34.27	42.09	36.29	33.77	53.72	34.01	42.99	42.59	29.64	31.59	36.19	27.73	42.49	49.71	34.88	48.61	39.92	48.78	28.08	27.61	31.11	29.35	31.82	31.10	29.99	35.11	33.61	32.97	37.25	41.55	38.54	37.67	36.24	35.10	36.11	33.01	44.61	41.98	41.36	47.97
chr19	38915265	38930763	15498	SARS2	53.13	23.73	33.88	26.42	34.11	28.15	27.54	52.71	50.32	49.29	44.14	59.19	36.63	41.42	37.08	32.42	33.24	30.05	34.31	33.40	32.76	32.02	42.19	35.44	41.85	36.71	34.59	44.22	47.50	26.92	30.99	35.37	40.77	36.40	34.32	43.24	37.01	33.04	55.22	34.01	42.96	42.71	29.93	32.08	35.60	27.18	42.70	50.25	34.47	50.51	39.63	51.12	27.49	28.09	30.53	29.08	32.00	30.79	29.93	35.56	35.44	33.07	38.08	40.84	38.42	35.62	36.04	34.68	36.01	32.68	44.35	42.08	41.57	47.56
chr19	40348455	40389472	41017	PLD3	53.08	23.83	32.95	26.17	34.40	29.30	26.99	51.24	48.53	48.58	44.19	59.85	39.35	42.21	38.79	33.51	34.69	30.34	34.59	34.41	34.70	33.63	44.29	37.06	41.32	39.49	34.37	42.83	52.15	27.95	34.37	34.90	41.71	36.79	33.46	43.10	37.08	34.12	52.99	34.31	43.98	43.37	30.08	32.77	37.12	27.35	43.07	52.68	36.20	50.68	40.47	49.05	28.35	28.87	32.34	30.24	31.79	31.88	31.01	36.44	34.39	33.62	38.40	42.08	39.84	38.59	36.80	35.87	36.75	34.77	46.19	43.50	41.92	50.81
chr19	40393765	40414793	21028	PRX	54.53	23.14	33.75	28.11	33.09	28.96	28.19	51.16	47.97	49.36	44.72	57.68	36.52	41.60	38.03	31.82	34.45	30.33	32.69	33.49	36.41	32.53	43.06	35.52	40.36	38.02	35.22	44.62	47.10	26.55	31.28	34.60	41.72	36.56	33.90	43.17	35.65	32.21	51.92	32.41	44.26	41.99	28.77	32.42	35.51	25.93	42.50	48.96	35.14	49.90	41.10	50.86	28.86	28.20	31.46	29.24	29.69	30.28	29.05	33.68	33.92	30.71	34.85	41.11	37.88	35.27	35.23	35.28	35.19	32.78	44.92	42.35	41.93	47.99
chr19	40466240	40576464	110224	SPTBN4	53.78	23.58	33.14	27.14	34.43	28.78	27.39	51.19	48.19	48.60	43.84	57.72	38.80	41.94	38.58	32.41	33.17	29.88	33.90	33.94	34.87	32.15	42.92	35.91	39.85	38.45	34.06	43.67	50.83	27.74	32.85	34.59	40.48	36.12	34.41	42.27	36.78	33.71	53.34	34.08	43.20	42.96	29.73	32.20	37.38	28.12	43.55	51.80	35.30	49.19	40.42	48.69	28.57	28.22	31.41	30.58	31.97	31.48	30.34	36.51	34.53	33.19	38.57	41.70	39.69	37.60	37.20	35.11	36.49	33.97	45.61	42.66	41.82	47.53
chr19	41966581	41997497	30916	ATP1A3	51.26	23.04	33.28	27.57	31.52	27.41	26.69	51.68	49.50	49.36	42.79	55.71	35.30	40.20	35.49	30.62	33.37	27.66	30.93	32.64	33.67	31.88	41.51	34.91	38.83	36.95	35.54	45.85	47.87	25.12	28.14	33.09	39.98	35.07	34.36	41.75	34.92	32.22	50.84	33.49	43.21	40.80	27.70	29.38	35.30	26.06	40.70	46.71	33.30	48.71	40.63	49.24	27.58	27.44	29.82	27.48	29.06	28.60	28.33	32.31	32.38	29.43	35.08	39.37	36.68	35.25	34.59	32.49	34.35	31.95	41.94	39.75	39.29	49.66
chr19	43543310	43580473	37163	XRCC1	53.47	22.43	31.94	26.60	33.48	29.09	27.29	52.15	48.54	48.15	44.35	59.46	38.62	41.20	39.88	32.91	34.19	30.03	32.94	32.83	35.32	31.94	44.35	36.35	40.19	38.20	35.07	44.37	49.83	27.84	33.58	33.88	39.64	36.62	34.32	44.01	35.88	33.93	53.60	34.00	43.38	43.02	29.89	31.21	37.01	28.53	43.05	51.61	35.60	48.64	40.29	48.18	28.64	29.10	31.26	30.03	32.81	32.18	30.56	36.01	34.85	34.09	38.99	41.67	38.98	38.78	36.04	35.02	36.54	33.68	46.31	42.06	41.25	49.04
chr19	45485293	45497055	11762	RTN2	53.38	24.49	34.21	27.48	34.24	27.00	27.11	51.38	50.23	49.27	43.53	59.41	38.49	42.14	37.73	32.02	34.15	30.41	34.03	34.22	36.00	33.18	42.78	36.15	41.24	39.78	34.38	46.70	53.01	27.98	33.12	36.51	42.02	37.48	35.54	45.53	37.38	34.41	56.66	34.21	44.78	44.40	29.64	32.99	37.44	27.13	44.80	50.75	36.54	51.70	39.07	50.74	30.55	29.64	31.38	32.40	32.35	32.33	30.28	35.24	33.57	33.01	37.39	42.79	39.49	37.69	36.61	36.03	35.12	33.52	44.51	44.16	40.92	50.32
chr19	45933733	45974044	40311	NOVA2	54.36	22.24	30.38	26.61	34.35	28.19	26.23	49.76	46.66	46.98	42.27	56.95	38.26	41.17	38.39	31.69	31.50	28.63	32.32	32.77	34.77	31.77	44.62	36.19	40.16	36.97	33.60	42.38	49.39	26.63	30.87	33.28	38.59	35.24	33.55	43.12	36.10	33.31	52.42	32.16	42.68	42.17	29.47	31.15	36.80	27.44	41.00	48.89	35.03	47.43	39.64	47.64	28.53	28.02	31.21	29.38	31.61	30.68	28.89	34.83	33.41	32.65	37.09	41.40	38.36	37.35	35.56	34.33	35.83	33.07	43.45	41.14	40.31	46.66
chr19	46746045	46776988	30943	FKRP	53.99	22.94	33.80	26.55	35.09	28.56	26.64	49.12	48.64	46.66	44.50	57.00	38.75	41.03	38.89	32.76	33.74	30.74	32.91	33.87	34.19	31.70	41.66	37.17	39.99	38.13	34.06	43.97	50.07	27.43	31.08	33.89	41.01	36.35	33.44	40.80	36.23	34.05	53.97	33.63	45.37	45.48	29.14	31.44	36.47	27.38	42.39	51.85	34.80	48.74	39.74	48.25	29.64	26.89	30.69	29.45	31.61	31.55	29.57	35.74	33.83	33.95	37.16	41.01	38.53	37.45	36.58	35.75	36.78	34.18	45.88	41.94	41.37	46.51
chr19	48965308	48967896	2588	FTL	52.89	30.63	37.76	31.56	34.94	29.77	30.00	51.75	49.94	51.79	46.08	58.82	34.73	39.64	38.84	30.45	33.81	28.49	32.45	29.28	36.42	33.73	45.37	36.62	39.87	40.86	35.64	45.07	51.77	26.08	31.38	34.42	42.50	34.25	36.43	42.88	36.68	30.89	53.81	34.15	41.72	43.36	32.17	34.84	36.33	24.45	37.79	49.43	34.36	52.40	40.38	47.28	30.39	26.80	32.09	31.26	32.51	30.87	32.32	32.58	30.62	31.30	37.21	42.54	38.77	35.69	34.47	38.44	30.19	36.80	41.56	43.06	41.17	46.52
chr19	48968129	48993310	25181	GYS1	52.24	23.52	34.33	28.11	34.97	29.30	27.51	52.97	47.57	48.35	43.22	56.87	38.27	41.53	37.90	31.87	33.81	29.51	34.00	32.94	34.46	33.53	43.75	35.11	39.39	38.61	34.33	42.68	49.56	27.99	32.47	35.73	40.67	35.35	35.23	41.88	37.06	33.18	52.96	34.33	44.55	41.36	29.66	30.92	37.54	27.07	41.05	51.38	35.14	51.07	41.34	49.36	27.44	28.15	32.15	30.20	31.20	30.64	30.05	34.14	33.48	32.61	36.79	41.20	37.72	37.91	35.36	34.30	35.01	33.01	44.61	43.76	41.93	46.72
chr19	49690897	49713731	22834	CPT1C	53.00	21.15	30.41	24.75	32.53	28.34	24.98	48.37	46.05	46.07	43.70	57.53	37.54	38.59	36.62	31.06	31.92	28.06	31.49	33.00	32.63	30.76	40.94	37.26	40.22	37.75	33.18	41.62	48.10	25.51	29.63	32.60	39.87	34.57	34.31	41.31	34.67	31.50	48.92	32.43	41.30	40.65	27.65	31.01	35.37	26.50	40.92	48.60	34.12	46.61	39.50	47.76	27.39	25.95	31.77	28.82	29.27	29.37	28.25	32.31	32.66	32.00	36.94	39.55	36.72	36.34	33.79	33.24	34.35	31.88	43.66	41.02	40.17	45.24
chr19	49818281	49840383	22102	MED25	55.50	24.11	34.02	28.67	34.47	28.89	29.40	53.14	50.09	49.81	45.68	58.53	37.20	41.07	36.78	32.34	33.33	29.02	33.31	33.60	35.15	32.65	44.32	37.48	40.20	37.71	36.58	47.85	51.06	25.97	31.01	34.76	43.06	38.23	36.61	46.79	36.89	34.57	53.95	33.10	44.35	40.87	29.93	31.85	35.80	27.33	43.03	48.95	35.28	51.21	41.63	48.42	28.56	29.51	32.05	29.36	30.67	31.25	31.60	34.12	33.33	32.58	36.19	42.72	39.06	36.68	37.87	33.98	36.99	35.58	45.64	43.20	42.48	51.29
chr19	49859881	49878351	18470	PNKP	54.07	24.37	37.25	29.55	33.85	28.48	30.10	55.26	53.24	54.06	45.96	59.40	36.33	39.51	35.15	33.40	34.30	28.38	32.72	34.36	34.75	33.23	44.15	35.80	41.17	38.84	37.26	46.87	51.46	25.89	30.66	36.02	45.01	35.06	36.87	46.48	35.86	32.24	52.44	34.34	43.92	41.91	28.45	31.08	37.02	25.99	44.60	49.78	33.52	56.82	45.27	55.45	27.64	29.61	32.09	30.64	30.28	30.38	29.66	34.77	34.95	31.04	36.22	41.34	40.55	34.37	34.60	32.58	34.29	35.07	45.11	41.79	40.80	51.38
chr19	50188185	50310542	122357	MYH14	54.54	24.09	33.35	27.85	34.87	29.53	27.97	52.72	48.44	48.78	44.22	59.12	39.48	41.55	38.95	33.20	34.19	29.81	32.47	33.69	34.78	33.11	44.11	36.35	40.95	39.15	34.29	43.65	51.42	27.56	31.78	34.61	40.93	36.77	34.94	43.69	36.43	34.06	54.11	34.35	43.68	42.99	30.01	32.59	37.44	28.25	42.77	52.33	35.96	48.31	40.52	47.92	28.90	29.65	32.58	30.85	32.25	32.22	30.71	36.75	34.77	34.28	38.92	42.60	39.99	38.10	37.61	35.89	37.06	33.65	45.78	42.33	42.72	47.22
chr19	50311936	50333515	21579	KCNC3	45.07	20.94	32.93	26.14	28.47	24.19	25.63	47.52	45.35	45.57	39.56	50.47	30.77	33.75	31.57	25.26	28.04	24.03	27.80	27.65	30.83	29.77	36.69	32.82	34.85	34.04	32.14	42.45	40.99	21.59	25.32	29.14	37.57	33.15	32.62	39.07	30.78	27.60	46.32	29.02	37.06	36.04	24.20	25.18	31.20	22.33	38.09	38.50	28.54	47.85	38.43	46.87	23.44	25.26	27.19	24.69	25.11	24.49	24.51	27.85	28.57	23.85	29.97	34.34	31.79	28.62	30.03	27.17	29.20	28.16	36.44	36.98	34.16	45.96
chr19	51345168	51366388	21220	ETFB	54.94	23.51	32.56	27.56	34.28	29.78	28.64	50.98	47.63	50.33	45.48	61.49	38.80	42.50	40.83	33.28	34.69	29.78	32.65	34.23	34.91	31.43	45.75	36.19	42.77	40.13	33.82	42.58	50.36	28.39	32.46	34.92	43.75	35.51	32.94	44.36	37.63	32.65	53.63	34.80	43.50	42.70	30.21	33.21	37.51	27.65	42.67	50.67	35.65	49.48	41.31	49.34	31.12	27.74	31.77	30.00	32.51	31.78	30.43	37.61	35.89	34.85	38.08	41.08	39.68	37.11	36.34	36.01	37.41	34.23	46.39	44.46	42.34	48.19
chr19	53879189	53907652	28463	PRKCG	50.84	21.31	31.66	25.41	32.60	26.86	24.23	50.72	45.86	47.31	41.81	55.05	36.70	38.94	38.14	30.34	32.58	27.91	31.73	32.21	32.83	31.22	43.19	35.43	39.17	37.61	32.70	42.89	47.82	26.15	31.00	34.32	38.77	34.93	33.55	41.43	35.72	32.69	50.57	31.84	42.15	41.33	28.60	31.21	34.53	26.39	41.34	45.61	32.68	48.22	39.86	47.48	26.91	27.09	30.52	28.78	32.06	29.28	29.12	33.98	33.35	31.97	35.88	39.63	36.17	36.42	35.95	32.65	34.81	31.75	42.92	41.05	39.45	45.59
chr19	54137748	54155681	17933	CNOT3	56.05	26.20	37.88	30.26	34.05	29.32	29.99	54.78	52.17	52.22	44.64	58.54	35.11	40.33	37.64	32.48	33.38	27.35	34.03	32.99	34.57	34.32	43.19	35.29	39.25	37.48	37.71	46.31	50.70	24.41	30.57	33.70	42.82	37.61	37.02	45.06	36.01	32.83	51.91	33.34	41.56	41.86	30.01	29.61	34.32	26.40	41.90	47.31	33.60	54.56	40.18	54.83	28.79	28.69	31.67	29.75	29.31	30.32	28.10	34.69	34.89	30.93	36.22	40.90	37.77	34.06	35.01	34.81	34.56	33.49	44.49	41.81	40.86	52.28
chr19	55132697	55149206	16509	TNNT1	46.91	19.61	29.89	23.29	30.94	25.14	22.42	48.84	47.35	45.77	39.66	52.08	33.14	36.81	33.37	29.14	30.68	25.64	29.67	29.89	32.48	29.67	36.98	32.27	35.17	36.81	32.53	43.47	43.69	24.29	28.24	31.28	39.58	33.96	29.36	39.62	33.25	30.27	47.76	30.15	39.21	40.10	26.07	29.30	33.09	23.78	38.75	47.11	30.75	46.00	37.63	47.82	25.26	25.30	29.10	26.83	28.58	26.74	26.58	31.10	31.20	28.48	32.99	36.62	34.82	33.59	32.20	30.09	30.15	29.81	40.16	37.92	37.84	45.84
chr20	407497	432139	24642	RBCK1	56.41	24.20	32.26	27.90	35.01	31.11	28.52	54.80	49.14	47.85	45.90	61.50	40.02	42.70	40.85	32.85	36.20	29.46	35.05	35.89	36.86	35.34	45.00	36.93	43.13	40.83	36.58	44.70	53.47	28.06	33.25	37.13	42.02	37.60	36.91	47.50	37.60	34.68	54.97	34.87	44.30	44.38	31.37	34.23	38.31	30.00	44.50	51.56	36.70	50.49	42.28	50.54	31.34	28.94	33.62	31.78	34.40	32.40	33.21	37.89	37.63	36.03	41.45	44.60	41.63	40.99	38.90	37.26	37.89	35.65	46.34	43.70	41.80	48.36
chr20	760079	776015	15936	SLC52A3	55.64	25.04	32.31	29.45	35.59	29.10	30.07	52.31	51.77	51.37	47.01	60.06	40.88	41.25	40.58	33.68	36.95	31.21	34.79	34.54	36.87	35.66	47.14	38.64	40.96	40.77	35.89	44.95	52.08	28.50	34.20	36.87	42.61	39.02	36.61	47.02	38.27	33.77	54.35	34.93	45.32	45.10	31.98	33.47	38.59	29.01	44.19	53.40	36.73	50.86	41.65	49.01	32.04	30.37	33.81	33.53	32.69	33.06	33.70	37.61	36.02	36.13	39.57	44.02	41.16	40.79	38.16	37.72	38.00	33.05	46.96	44.38	42.59	48.55
chr20	1978756	1994285	15529	PDYN	55.92	25.61	32.57	31.01	35.64	29.45	32.27	53.30	50.37	50.85	44.51	58.13	42.87	44.33	41.42	34.09	36.67	30.56	33.22	32.55	34.85	34.55	48.02	38.88	41.35	40.93	35.08	44.12	53.67	29.13	33.04	36.14	40.66	37.01	36.68	45.74	37.62	33.46	56.57	32.52	44.72	44.08	32.19	34.56	39.42	28.91	44.13	51.29	38.20	50.13	40.27	48.14	31.39	29.70	33.67	32.55	35.60	33.99	34.85	38.43	37.19	34.59	41.81	44.24	40.56	42.38	39.01	38.64	39.06	34.61	49.62	42.78	43.01	46.74
chr20	2380900	2432753	51853	TGM6	57.40	26.72	33.54	30.40	36.60	31.05	32.38	53.59	48.94	48.77	45.90	60.92	43.18	41.23	41.34	34.77	35.20	31.40	34.60	34.35	36.23	35.44	48.53	39.21	42.70	40.62	33.59	43.40	53.77	29.72	34.25	37.14	42.31	37.46	37.41	46.03	37.47	35.33	56.69	34.44	44.96	43.77	32.98	34.75	40.38	30.84	44.77	49.75	39.24	46.47	39.44	45.73	33.14	31.45	34.84	33.23	36.02	33.84	34.56	39.76	38.00	37.60	42.18	45.85	40.81	43.32	39.96	39.50	40.01	36.01	48.23	45.59	45.35	48.11
chr20	2652592	2658393	5801	NOP56	56.02	25.23	34.72	28.13	37.53	26.70	32.27	53.87	47.46	50.32	46.36	59.09	41.49	42.99	42.38	34.23	39.08	30.22	33.79	33.05	37.44	31.69	43.27	39.00	39.42	39.87	34.43	44.69	55.09	29.63	31.80	38.57	42.03	37.33	35.26	42.96	37.11	34.30	54.37	34.02	43.44	42.98	33.56	34.80	38.14	30.32	42.74	47.33	38.65	49.37	42.81	50.51	30.41	27.46	33.93	31.72	32.14	32.46	29.95	38.03	38.00	32.76	38.62	41.86	39.79	39.10	36.00	35.56	35.38	35.53	45.50	45.83	42.21	47.77
chr20	2840702	2866732	26030	VPS16	56.19	24.47	32.91	27.10	34.89	28.98	29.26	53.16	49.78	49.38	45.28	60.11	41.79	43.25	39.76	33.99	37.01	30.06	34.57	34.08	35.92	33.51	44.04	36.76	40.96	38.79	35.08	44.65	52.35	28.17	33.15	34.74	41.12	36.69	37.14	44.45	38.30	34.51	55.50	35.03	44.00	43.30	30.56	33.26	38.99	30.11	43.64	50.98	36.38	47.90	41.62	48.02	29.72	29.66	32.36	31.85	32.35	32.36	30.75	38.12	35.86	34.97	40.38	46.62	41.57	39.73	39.31	36.06	39.17	34.90	46.71	44.47	43.86	48.81
chr20	3888838	3929887	41049	PANK2	55.81	24.03	32.63	27.68	36.24	29.71	30.03	53.04	48.60	49.70	46.26	60.67	43.82	42.95	42.42	34.39	36.93	31.02	33.91	34.99	35.66	35.60	47.94	39.73	43.83	40.56	33.62	42.70	54.57	30.54	35.40	36.80	42.86	37.53	35.68	45.52	37.75	36.56	57.73	35.72	43.83	45.49	32.75	36.24	40.41	31.47	44.60	53.40	39.54	46.78	40.31	46.32	31.95	29.81	32.31	32.38	36.41	35.02	33.76	40.10	37.40	38.01	41.78	45.38	42.85	45.01	40.58	40.04	40.58	34.97	49.44	45.48	44.90	47.23
chr20	4686349	4701590	15241	PRNP	58.28	29.24	34.30	32.00	36.16	30.89	31.76	51.43	50.17	48.95	47.02	62.06	45.65	40.43	44.75	35.83	35.55	30.21	34.34	35.28	36.21	35.64	51.20	38.15	44.72	41.46	32.36	41.89	55.85	31.10	36.09	40.89	39.96	36.21	36.08	49.92	37.64	36.63	55.94	33.06	44.82	43.78	32.60	36.81	44.25	32.72	45.01	37.93	42.21	48.50	39.79	45.85	34.11	32.86	35.70	35.19	35.86	35.08	35.29	42.17	41.58	39.45	42.74	48.34	43.66	46.04	42.97	41.29	42.69	36.63	50.40	45.25	43.88	47.57
chr20	5114952	5126626	11674	PCNA	59.97	26.40	33.84	31.24	35.91	32.69	32.30	52.27	48.93	50.29	47.89	61.83	47.42	43.49	45.43	38.18	40.33	34.35	35.74	37.22	37.63	36.35	51.08	38.00	43.88	42.07	34.12	43.73	58.98	31.53	38.63	41.22	44.80	37.39	40.70	50.43	39.79	36.31	60.35	36.67	45.96	45.27	36.18	36.98	43.88	34.33	48.33	56.16	42.01	47.64	42.91	49.28	32.15	33.75	36.32	33.71	37.08	38.13	37.19	41.99	41.46	40.77	45.76	46.91	46.12	47.41	43.67	42.99	43.55	37.49	53.29	47.86	46.67	47.95
chr20	8077250	8968360	891110	PLCB1	60.88	28.62	32.21	31.94	37.60	32.64	33.70	53.52	48.74	49.94	47.63	64.33	47.46	42.03	45.66	37.04	38.90	32.48	35.13	34.72	37.95	37.84	52.49	40.42	44.80	42.64	33.89	42.71	59.62	32.60	38.09	40.85	40.51	38.42	40.36	51.39	39.45	37.25	57.14	35.56	45.89	45.37	35.80	38.24	43.82	33.91	46.84	34.71	43.64	45.21	40.77	44.02	33.92	34.14	37.09	35.56	38.71	37.21	37.48	44.22	41.57	41.55	46.80	49.24	46.33	48.97	45.75	44.22	44.80	37.90	52.58	47.50	47.79	46.75
chr20	10172394	10308258	135864	SNAP25	60.88	28.38	32.94	31.29	36.46	31.56	33.21	53.17	49.26	49.94	47.33	63.70	46.63	42.15	44.41	36.09	39.19	31.97	34.84	34.36	37.74	37.77	51.44	39.61	43.43	41.97	33.70	43.02	58.05	32.29	37.87	39.87	40.35	37.66	39.71	49.28	38.91	37.11	57.01	35.54	45.48	44.77	35.63	37.40	42.76	31.91	46.85	38.76	43.38	47.33	41.52	45.69	32.84	33.90	36.92	34.79	37.34	36.62	36.84	43.27	41.24	41.07	46.23	47.55	45.11	47.89	44.24	42.73	43.02	37.26	51.12	46.45	47.45	46.24
chr20	10637683	10673999	36316	JAG1	57.12	25.52	33.15	29.85	38.04	30.90	31.31	55.10	49.31	51.52	46.27	61.10	42.77	44.88	42.09	35.41	36.97	32.10	35.80	35.66	36.16	35.43	48.75	37.91	42.42	41.48	33.73	44.85	54.98	30.59	36.53	39.73	42.07	36.99	38.48	49.26	39.52	36.75	58.29	36.36	47.05	45.21	35.06	36.34	40.50	30.67	46.45	53.95	40.60	50.43	41.52	50.38	31.60	32.78	36.75	34.06	37.68	36.56	34.70	40.95	40.97	38.71	45.09	47.65	42.99	44.55	42.31	41.03	41.31	35.45	50.26	46.67	44.66	48.36
chr20	13008971	13169103	160132	SPTLC3	60.77	28.40	32.45	30.64	36.63	31.87	33.48	52.98	48.60	49.96	47.25	63.37	46.79	42.14	44.68	36.73	37.75	32.32	34.72	34.33	37.35	36.71	51.72	39.53	44.10	41.95	34.16	42.68	57.66	32.11	37.52	40.12	41.15	37.99	39.53	50.34	38.75	36.20	56.93	34.76	45.91	45.47	35.23	38.07	42.87	32.87	46.60	38.46	42.58	45.79	40.03	44.82	34.25	33.14	36.64	35.15	38.38	37.05	36.73	43.04	41.37	41.39	46.34	48.15	45.34	48.44	45.28	43.51	43.56	36.93	50.78	47.24	46.47	46.21
chr20	17969017	17991122	22105	MGME1	58.01	24.77	31.82	26.50	36.49	31.37	27.30	52.58	47.47	49.64	45.10	60.92	43.59	43.63	43.70	34.43	37.08	32.52	33.77	33.85	36.21	33.89	47.31	38.99	42.72	40.98	33.83	43.27	56.32	31.83	34.86	37.38	39.09	36.84	37.88	44.94	37.56	36.54	55.61	36.32	45.33	44.74	33.05	36.37	41.06	31.57	44.93	54.31	40.75	47.49	40.55	45.63	30.73	30.55	34.60	33.93	37.49	35.97	34.99	40.61	39.56	39.79	43.57	46.90	43.79	44.50	43.33	41.02	40.27	36.49	50.52	46.62	44.96	48.20
chr20	23626705	23638473	11768	CST3	53.88	27.18	34.71	29.05	34.03	29.35	31.04	52.77	50.25	50.66	45.17	57.48	39.14	39.28	39.22	35.33	34.99	29.90	30.96	32.77	35.27	33.81	45.02	35.72	39.87	39.10	36.11	44.72	50.12	26.59	31.20	36.47	40.14	36.38	35.92	46.54	36.58	32.01	52.82	32.81	45.27	41.98	30.56	31.69	37.44	28.45	44.61	46.68	35.62	48.91	39.80	46.83	30.79	29.92	33.15	30.74	32.12	32.87	32.80	36.73	37.03	33.55	38.88	44.32	37.87	39.51	38.18	37.61	36.70	32.83	46.53	42.70	42.18	49.56
chr20	25294741	25390835	96094	ABHD12	57.26	26.36	34.38	29.37	35.78	30.34	29.98	53.75	49.10	50.23	45.52	60.51	42.81	43.43	42.08	34.18	36.24	31.30	35.15	35.08	36.20	33.50	47.52	37.68	41.50	41.05	34.81	44.42	53.85	29.60	34.81	37.71	41.95	37.88	37.97	47.03	38.50	36.40	55.80	36.14	46.54	45.99	32.27	34.59	40.23	30.21	44.62	52.49	38.93	50.18	41.11	48.47	31.46	31.54	34.68	33.18	34.98	35.71	33.49	40.01	37.90	37.18	41.82	46.64	43.28	43.34	41.02	38.56	40.25	35.09	49.61	44.37	44.27	48.67
chr20	32358329	32439319	80990	ASXL1	57.53	24.89	31.44	29.24	36.24	31.11	30.17	52.24	47.23	48.63	45.56	61.00	44.59	42.72	43.09	35.90	37.07	32.18	35.04	34.34	37.02	34.81	47.56	39.38	43.51	41.47	33.58	42.68	55.65	30.29	36.17	38.08	39.74	37.17	37.66	46.45	38.89	35.94	55.18	35.44	45.12	44.15	33.26	36.26	41.52	32.24	44.18	53.15	40.76	45.45	39.91	45.39	31.84	31.43	33.77	32.64	36.55	34.65	34.18	40.44	37.19	38.77	43.59	46.64	43.49	45.63	42.93	41.39	40.93	36.85	49.11	45.97	45.05	46.62
